CD_MUN;NM_MUN; V06001 ; V06002 ; V06003 ; V06004 ; V06005 
2414001;Tangará; 4.485 ; 13.252 ; 2 ; 1.306 ; 1.899.709 
2403202;Doutor Severiano; 2.407 ; 7.034 ; 2 ; 1.306 ; 1.556.556 
2506806;Ingá; 6.073 ; 17.628 ; 2 ; 1.306 ; 1.570.354 
2209401;Santo Antônio de Lisboa; 2.092 ; 5.817 ; 2 ; 1.306 ; 1.775.303 
2604205;Catende; 10.858 ; 32.063 ; 2 ; 1.305 ; 1.858.501 
2414456;Triunfo Potiguar; 1.128 ; 3.340 ; 2 ; 1.305 ; 2.868.723 
3150570;Pintópolis; 2.276 ; 7.078 ; 2 ; 1.305 ; 1.137.608 
2407302;Marcelino Vieira; 2.729 ; 7.896 ; 2 ; 1.305 ; 2.014.952 
3157658;Santa Helena de Minas; 1.925 ; 5.938 ; 4 ; 1.305 ; 1.608.127 
2933604;Xique-Xique; 13.518 ; 44.442 ; 3 ; 1.305 ; 3.426.348 
2931905;Tucano; 17.387 ; 48.660 ; 2 ; 1.305 ; 3.054.799 
2106409;Mata Roma; 4.803 ; 17.069 ; 3 ; 1.305 ; 3.853.320 
2205516;Juazeiro do Piauí; 1.771 ; 5.193 ; 2 ; 1.304 ; 1.620.375 
3135357;Japonvar; 2.860 ; 8.118 ; 2 ; 1.304 ; 2.953.748 
2500304;Alagoa Grande; 8.782 ; 26.006 ; 2 ; 1.304 ; 1.766.715 
2412906;São Tomé; 3.523 ; 9.932 ; 2 ; 1.304 ; 2.312.094 
2928406;Santa Rita de Cássia; 9.133 ; 27.339 ; 3 ; 1.304 ; 2.532.390 
2205151;Jacobina do Piauí; 1.958 ; 5.611 ; 2 ; 1.304 ; 1.738.608 
2303600;Catarina; 3.651 ; 10.231 ; 2 ; 1.304 ; 3.297.234 
2101251;Bacabeira; 5.286 ; 16.942 ; 3 ; 1.303 ; 2.801.659 
2801108;Canhoba; 1.268 ; 3.785 ; 2 ; 1.303 ; 10.035.278 
2513356;Santa Inês; 1.057 ; 3.221 ; 2 ; 1.303 ; 1.632.545 
2206407;Monsenhor Gil; 3.515 ; 10.252 ; 2 ; 1.303 ; 2.572.669 
2605152;Dormentes; 5.812 ; 17.185 ; 2 ; 1.303 ; 2.410.445 
1501600;Bonito; 4.214 ; 12.602 ; 2 ; 1.302 ; 10.839.629 
2103406;Coelho Neto; 11.916 ; 41.635 ; 3 ; 1.302 ; 1.966.160 
2902401;Aurelino Leal; 3.950 ; 11.170 ; 3 ; 1.302 ; 1.577.372 
2901304;Andaraí; 4.454 ; 13.038 ; 3 ; 1.301 ; 2.037.145 
2906824;Canudos; 5.446 ; 16.077 ; 3 ; 1.301 ; 3.568.727 
2100477;Alto Alegre do Pindaré; 7.425 ; 25.611 ; 3 ; 1.300 ; 1.976.064 
2503001;Caaporã; 6.830 ; 21.187 ; 2 ; 1.300 ; 1.295.965 
2500502;Alagoinha; 4.425 ; 13.700 ; 3 ; 1.299 ; 2.108.490 
2201960;Brasileira; 2.820 ; 8.436 ; 2 ; 1.299 ; 2.065.948 
2910107;Dom Basílio; 3.782 ; 11.878 ; 2 ; 1.298 ; 4.137.868 
3108503;Botumirim; 2.086 ; 5.779 ; 2 ; 1.298 ; 1.193.368 
2512507;Queimadas; 16.565 ; 47.617 ; 2 ; 1.298 ; 1.463.350 
2203354;Dirceu Arcoverde; 2.264 ; 7.048 ; 2 ; 1.298 ; 1.560.755 
2207405;Palmeira do Piauí; 1.604 ; 4.942 ; 2 ; 1.298 ; 1.673.463 
2613008;São Bento do Una; 17.189 ; 49.351 ; 2 ; 1.297 ; 38.741.064 
2925808;Queimadas; 9.032 ; 25.974 ; 3 ; 1.297 ; 1.825.373 
2408953;Rio do Fogo; 3.128 ; 10.297 ; 3 ; 1.297 ; 1.785.271 
2203230;Currais; 1.450 ; 4.839 ; 3 ; 1.297 ; 2.632.702 
2112902;Vitória do Mearim; 9.350 ; 30.751 ; 3 ; 1.296 ; 6.198.707 
2409332;Santa Maria; 1.630 ; 4.838 ; 2 ; 1.296 ; 1.753.869 
3106606;Bertópolis; 1.499 ; 4.444 ; 3 ; 1.296 ; 1.165.981 
2509156;Marizópolis; 2.208 ; 6.701 ; 2 ; 1.296 ; 2.033.558 
2205706;Luís Correia; 9.387 ; 30.604 ; 3 ; 1.296 ; 3.359.118 
2308807;Moraújo; 2.710 ; 8.254 ; 2 ; 1.296 ; 3.155.152 
2411403;Santana do Matos; 4.476 ; 12.454 ; 2 ; 1.296 ; 1.764.631 
2105609;Joselândia; 4.464 ; 14.901 ; 3 ; 1.296 ; 3.365.126 
2513802;Santa Teresinha; 1.486 ; 4.401 ; 2 ; 1.295 ; 2.116.258 
2901353;Andorinha; 5.961 ; 14.994 ; 2 ; 1.295 ; 1.442.922 
2616001;Venturosa; 5.796 ; 17.227 ; 2 ; 1.295 ; 3.408.988 
2910206;Dom Macedo Costa; 1.639 ; 4.405 ; 2 ; 1.295 ; 1.376.438 
2310902;Piquet Carneiro; 5.733 ; 16.599 ; 2 ; 1.294 ; 2.655.354 
2515930;Sertãozinho; 1.716 ; 5.054 ; 2 ; 1.294 ; 1.269.441 
2803104;Itabi; 1.829 ; 4.727 ; 2 ; 1.294 ; 1.654.177 
2516805;Triunfo; 3.172 ; 9.879 ; 2 ; 1.294 ; 1.537.848 
2610103;Palmeirina; 2.476 ; 7.030 ; 2 ; 1.294 ; 2.182.497 
2929800;Saúde; 3.956 ; 10.460 ; 2 ; 1.294 ; 2.572.324 
2310001;Palhano; 3.256 ; 9.343 ; 2 ; 1.293 ; 1.745.246 
2801207;Canindé de São Francisco; 8.712 ; 26.770 ; 2 ; 1.293 ; 2.582.711 
2102358;Buritirana; 4.116 ; 12.900 ; 2 ; 1.293 ; 1.217.075 
2200707;Anísio de Abreu; 3.186 ; 9.389 ; 2 ; 1.292 ; 2.499.059 
2307007;Jaguaruana; 11.722 ; 31.659 ; 2 ; 1.292 ; 3.216.878 
1505809;Portel; 13.283 ; 61.894 ; 7 ; 1.292 ; 2.925.120 
2106805;Mirinzal; 4.519 ; 13.943 ; 3 ; 1.292 ; 2.319.422 
2411106;Ruy Barbosa; 1.090 ; 3.191 ; 2 ; 1.292 ; 1.040.768 
2803203;Itaporanga d'Ajuda; 12.175 ; 34.341 ; 2 ; 1.291 ; 2.154.932 
2612109;Salgadinho; 2.051 ; 5.727 ; 2 ; 1.291 ; 8.280.805 
2931608;Teolândia; 4.735 ; 15.308 ; 3 ; 1.291 ; 3.557.502 
2300200;Acaraú; 20.944 ; 65.119 ; 2 ; 1.290 ; 3.312.017 
2101707;Barreirinhas; 17.968 ; 65.457 ; 3 ; 1.290 ; 32.843.505 
2106755;Miranda do Norte; 6.595 ; 23.794 ; 4 ; 1.289 ; 5.080.790 
2307809;Marco; 7.586 ; 25.675 ; 3 ; 1.289 ; 2.306.705 
2603009;Cabrobó; 9.960 ; 30.141 ; 2 ; 1.289 ; 3.335.394 
2805604;Porto da Folha; 9.163 ; 26.511 ; 2 ; 1.289 ; 3.195.598 
2201101;Avelino Lopes; 3.663 ; 10.861 ; 2 ; 1.289 ; 3.447.403 
2705101;Matriz de Camaragibe; 7.338 ; 23.761 ; 3 ; 1.289 ; 1.188.572 
2511905;Pitimbu; 5.399 ; 16.730 ; 2 ; 1.289 ; 1.651.321 
2409209;Passagem; 1.077 ; 3.115 ; 2 ; 1.288 ; 1.114.338 
1506302;Salvaterra; 7.382 ; 24.009 ; 3 ; 1.288 ; 3.094.672 
2609006;Macaparana; 7.957 ; 23.804 ; 2 ; 1.288 ; 3.016.665 
2204105;Francisco Ayres; 1.522 ; 4.412 ; 2 ; 1.288 ; 3.228.142 
3146750;Palmópolis; 2.368 ; 6.281 ; 2 ; 1.288 ; 2.109.561 
2409803;Pedro Velho; 4.496 ; 13.821 ; 3 ; 1.288 ; 2.068.558 
3122454;Divisópolis; 3.156 ; 10.204 ; 3 ; 1.288 ; 1.483.076 
3160306;Santo Antônio do Jacinto; 3.782 ; 10.323 ; 2 ; 1.287 ; 2.465.805 
2806909;São Francisco; 1.142 ; 3.243 ; 2 ; 1.287 ; 1.308.583 
2930907;Tabocas do Brejo Velho; 3.919 ; 11.965 ; 2 ; 1.286 ; 2.121.385 
2904506;Brotas de Macaúbas; 4.252 ; 11.725 ; 2 ; 1.286 ; 2.074.585 
2904407;Brejolândia; 3.190 ; 9.100 ; 2 ; 1.286 ; 1.323.420 
2700102;Água Branca; 5.703 ; 18.969 ; 3 ; 1.286 ; 2.339.045 
2400901;Antônio Martins; 2.372 ; 6.577 ; 2 ; 1.286 ; 2.270.077 
2201200;Barras; 14.533 ; 47.920 ; 3 ; 1.286 ; 2.853.118 
2704401;Major Isidoro; 5.880 ; 17.684 ; 2 ; 1.285 ; 1.859.815 
2615201;Terra Nova; 2.839 ; 8.918 ; 2 ; 1.285 ; 1.289.077 
2707008;Pindoba; 829 ; 2.715 ; 3 ; 1.285 ; 1.250.141 
2615607;Trindade; 9.899 ; 30.288 ; 2 ; 1.285 ; 2.535.883 
2917201;Ituaçu; 6.191 ; 17.876 ; 2 ; 1.285 ; 2.301.293 
2101970;Boa Vista do Gurupi; 2.146 ; 7.550 ; 3 ; 1.284 ; 9.052.894 
2501401;Baía da Traição; 2.791 ; 9.192 ; 3 ; 1.284 ; 3.453.537 
2918357;João Dourado; 8.250 ; 24.846 ; 2 ; 1.284 ; 1.999.276 
2211605;Vila Nova do Piauí; 1.093 ; 2.934 ; 1 ; 1.283 ; 1.413.104 
2706109;Ouro Branco; 3.970 ; 11.446 ; 2 ; 1.283 ; 3.335.331 
2513307;Santa Helena; 2.078 ; 5.855 ; 2 ; 1.283 ; 2.204.874 
2313807;Uruburetama; 6.398 ; 20.186 ; 3 ; 1.283 ; 5.005.631 
2902203;Aramari; 3.492 ; 9.808 ; 2 ; 1.283 ; 1.476.358 
2702801;Flexeiras; 3.103 ; 9.616 ; 3 ; 1.283 ; 1.057.825 
2906709;Cândido Sales; 8.890 ; 25.226 ; 2 ; 1.283 ; 5.499.898 
2301505;Arneiroz; 2.599 ; 7.408 ; 2 ; 1.282 ; 1.377.711 
2928950;São Domingos; 3.319 ; 8.420 ; 2 ; 1.281 ; 1.658.414 
2926202;Riachão das Neves; 7.165 ; 21.605 ; 3 ; 1.281 ; 1.765.957 
2502003;Belém do Brejo do Cruz; 2.107 ; 6.268 ; 2 ; 1.281 ; 2.861.714 
2414100;Tenente Ananias; 3.392 ; 10.235 ; 2 ; 1.281 ; 2.447.688 
2904803;Caatiba; 2.175 ; 6.189 ; 2 ; 1.281 ; 1.589.952 
2600203;Afrânio; 5.805 ; 18.615 ; 3 ; 1.281 ; 8.575.151 
2806800;São Domingos; 3.851 ; 10.316 ; 2 ; 1.280 ; 1.390.971 
3108255;Bonito de Minas; 3.041 ; 10.200 ; 4 ; 1.280 ; 1.443.701 
2112308;Tuntum; 11.365 ; 36.148 ; 2 ; 1.280 ; 2.702.329 
2909703;Cristópolis; 4.675 ; 13.978 ; 2 ; 1.280 ; 2.153.691 
2608503;Lagoa de Itaenga; 6.707 ; 18.991 ; 2 ; 1.280 ; 1.443.601 
2907608;Central; 5.726 ; 16.317 ; 2 ; 1.280 ; 2.602.847 
2502300;Bom Sucesso; 1.725 ; 4.658 ; 2 ; 1.280 ; 1.929.323 
2413508;Serrinha; 2.245 ; 6.417 ; 2 ; 1.280 ; 1.509.611 
2906857;Capela do Alto Alegre; 4.309 ; 10.740 ; 2 ; 1.280 ; 1.895.712 
2925600;Presidente Dutra; 5.397 ; 15.110 ; 2 ; 1.279 ; 2.594.741 
2615508;Tracunhaém; 4.665 ; 13.866 ; 2 ; 1.279 ; 1.329.061 
1500404;Alenquer; 17.904 ; 69.241 ; 4 ; 1.279 ; 2.443.393 
2311108;Porteiras; 5.548 ; 17.001 ; 2 ; 1.279 ; 2.783.039 
2502409;Bonito de Santa Fé; 3.349 ; 10.237 ; 2 ; 1.279 ; 2.110.630 
2914000;Ipirá; 21.217 ; 56.832 ; 2 ; 1.279 ; 2.722.672 
2109601;Rosário; 12.122 ; 38.314 ; 3 ; 1.279 ; 1.654.348 
2202604;Castelo do Piauí; 6.566 ; 19.271 ; 2 ; 1.278 ; 3.832.349 
2515708;Serra Grande; 1.046 ; 2.941 ; 2 ; 1.278 ; 1.424.757 
2923803;Paripiranga; 9.664 ; 26.601 ; 2 ; 1.278 ; 3.129.924 
2401602;Bento Fernandes; 1.549 ; 4.745 ; 3 ; 1.278 ; 1.403.478 
2200277;Alegrete do Piauí; 1.595 ; 4.629 ; 2 ; 1.278 ; 8.652.110 
2801900;Cumbe; 1.367 ; 3.815 ; 2 ; 1.277 ; 2.016.763 
1500305;Afuá; 9.038 ; 37.658 ; 5 ; 1.277 ; 1.879.882 
2604502;Chã Grande; 7.287 ; 20.529 ; 2 ; 1.277 ; 2.325.590 
2107308;Nova Iorque; 1.332 ; 4.306 ; 3 ; 1.276 ; 2.767.724 
2915700;Itamari; 2.555 ; 7.048 ; 2 ; 1.276 ; 1.503.167 
2101772;Bela Vista do Maranhão; 3.492 ; 11.736 ; 3 ; 1.275 ; 1.503.906 
2921807;Mortugaba; 3.841 ; 11.132 ; 2 ; 1.275 ; 4.707.399 
2601003;Angelim; 3.476 ; 10.226 ; 2 ; 1.275 ; 3.268.450 
2209005;Rio Grande do Piauí; 2.115 ; 5.796 ; 2 ; 1.275 ; 1.787.109 
2914406;Iraquara; 8.146 ; 23.848 ; 2 ; 1.275 ; 2.139.813 
1505106;Óbidos; 14.487 ; 51.728 ; 4 ; 1.275 ; 3.816.513 
2911253;Gavião; 1.660 ; 4.360 ; 2 ; 1.275 ; 1.531.241 
2911402;Glória; 5.406 ; 15.469 ; 2 ; 1.275 ; 1.684.262 
2703908;Jundiá; 1.367 ; 4.088 ; 2 ; 1.274 ; 1.237.336 
2612471;Santa Cruz da Baixa Verde; 3.982 ; 11.567 ; 2 ; 1.273 ; 1.750.490 
2507705;Juazeirinho; 5.406 ; 16.989 ; 2 ; 1.273 ; 3.795.354 
2905107;Caém; 3.560 ; 10.364 ; 3 ; 1.273 ; 4.685.034 
2909406;Cotegipe; 4.411 ; 13.040 ; 3 ; 1.273 ; 1.584.626 
2911659;Guajeru; 2.770 ; 8.049 ; 2 ; 1.273 ; 712.487 
2604809;Cortês; 3.611 ; 10.197 ; 2 ; 1.273 ; 1.273.545 
1502608;Colares; 3.992 ; 12.844 ; 3 ; 1.273 ; 3.907.662 
2913705;Inhambupe; 12.147 ; 33.722 ; 2 ; 1.273 ; 1.995.309 
2401503;Barcelona; 1.388 ; 3.983 ; 2 ; 1.272 ; 1.728.152 
2511806;Pirpirituba; 3.088 ; 9.337 ; 2 ; 1.272 ; 2.021.602 
2201572;Belém do Piauí; 1.131 ; 3.423 ; 2 ; 1.272 ; 3.219.745 
2902708;Barra; 15.469 ; 50.946 ; 3 ; 1.272 ; 2.094.354 
1304005;Silves; 2.820 ; 11.510 ; 6 ; 1.272 ; 2.403.585 
1507961;Terra Alta; 3.355 ; 10.393 ; 2 ; 1.271 ; 2.089.258 
2501005;Araruna; 5.768 ; 17.141 ; 2 ; 1.271 ; 2.167.848 
2413706;Sítio Novo; 1.673 ; 4.649 ; 2 ; 1.271 ; 1.500.097 
2907202;Casa Nova; 23.409 ; 72.040 ; 3 ; 1.271 ; 1.709.345 
1502103;Cametá; 33.279 ; 133.727 ; 4 ; 1.271 ; 2.948.965 
2504207;Catingueira; 1.452 ; 4.491 ; 2 ; 1.270 ; 2.516.751 
2506509;Gurjão; 1.145 ; 3.240 ; 2 ; 1.270 ; 944.716 
2103604;Coroatá; 18.889 ; 59.338 ; 3 ; 1.270 ; 2.986.871 
2200459;Alvorada do Gurguéia; 1.670 ; 5.322 ; 2 ; 1.270 ; 2.549.019 
2924504;Pindaí; 5.018 ; 14.711 ; 2 ; 1.269 ; 1.376.857 
2602308;Bonito; 13.257 ; 37.445 ; 2 ; 1.269 ; 3.611.709 
1703891;Carrasco Bonito; 1.012 ; 3.318 ; 2 ; 1.269 ; 890.866 
2931400;Teodoro Sampaio; 2.605 ; 7.087 ; 2 ; 1.269 ; 5.381.931 
2202505;Caracol; 3.320 ; 10.299 ; 2 ; 1.269 ; 3.129.050 
2904001;Boninal; 4.339 ; 13.540 ; 3 ; 1.269 ; 1.288.163 
1302900;Maués; 13.242 ; 60.781 ; 8 ; 1.269 ; 2.197.448 
2613107;São Caitano; 13.465 ; 37.043 ; 2 ; 1.268 ; 1.186.945 
2201945;Boqueirão do Piauí; 2.096 ; 6.545 ; 2 ; 1.268 ; 1.652.905 
2703759;Jequiá da Praia; 2.985 ; 9.453 ; 2 ; 1.268 ; 2.373.267 
1500958;Aurora do Pará; 6.641 ; 23.609 ; 4 ; 1.268 ; 2.011.403 
2312205;Santa Quitéria; 13.954 ; 40.102 ; 2 ; 1.267 ; 2.208.442 
2105658;Junco do Maranhão; 1.499 ; 5.138 ; 3 ; 1.267 ; 7.432.181 
2933406;Wagner; 3.280 ; 9.502 ; 2 ; 1.267 ; 2.240.603 
2504355;Caturité; 1.802 ; 5.254 ; 2 ; 1.267 ; 1.752.975 
2204709;Inhuma; 5.222 ; 14.951 ; 2 ; 1.266 ; 1.695.113 
2113009;Vitorino Freire; 9.764 ; 30.801 ; 2 ; 1.266 ; 2.188.316 
3160454;Santo Antônio do Retiro; 2.202 ; 6.629 ; 2 ; 1.266 ; 1.345.425 
2311702;Reriutaba; 6.583 ; 18.602 ; 2 ; 1.266 ; 2.992.957 
2607653;Itambé; 11.542 ; 34.889 ; 2 ; 1.265 ; 2.030.244 
2204808;Ipiranga do Piauí; 3.146 ; 9.411 ; 2 ; 1.265 ; 1.567.409 
2600708;Aliança; 12.255 ; 35.715 ; 2 ; 1.265 ; 1.575.488 
2207934;Pedro Laurentino; 812 ; 2.453 ; 2 ; 1.265 ; 825.736 
3111150;Campo Azul; 1.276 ; 3.707 ; 2 ; 1.265 ; 1.016.330 
2107902;Passagem Franca; 5.292 ; 17.204 ; 3 ; 1.264 ; 3.624.639 
2100956;Arame; 7.105 ; 25.284 ; 3 ; 1.264 ; 4.723.433 
2605004;Cupira; 8.469 ; 23.508 ; 2 ; 1.264 ; 2.088.982 
2109239;Presidente Médici; 1.386 ; 4.687 ; 3 ; 1.264 ; 2.073.267 
2511509;Pilar; 4.152 ; 12.250 ; 2 ; 1.264 ; 2.322.334 
2411700;São Bento do Trairí; 1.295 ; 3.790 ; 2 ; 1.263 ; 2.005.327 
2803906;Malhador; 4.176 ; 11.523 ; 2 ; 1.263 ; 1.772.245 
2922201;Muniz Ferreira; 2.770 ; 7.180 ; 2 ; 1.263 ; 5.263.369 
2923050;Novo Triunfo; 3.262 ; 10.656 ; 3 ; 1.263 ; 2.707.742 
2205201;Jaicós; 6.047 ; 17.515 ; 2 ; 1.263 ; 3.403.182 
2605400;Feira Nova; 7.693 ; 21.426 ; 2 ; 1.263 ; 1.536.076 
2205276;Jatobá do Piauí; 1.475 ; 4.494 ; 2 ; 1.263 ; 1.304.259 
2604304;Cedro; 3.403 ; 10.517 ; 2 ; 1.263 ; 3.087.704 
2309805;Pacoti; 3.657 ; 11.140 ; 2 ; 1.262 ; 1.936.537 
2918704;Lafaiete Coutinho; 1.603 ; 4.074 ; 2 ; 1.262 ; 1.306.501 
2504108;Carrapateira; 754 ; 2.312 ; 2 ; 1.262 ; 1.110.308 
2504074;Caraúbas; 1.453 ; 3.944 ; 2 ; 1.262 ; 984.379 
2902054;Araçás; 4.117 ; 11.550 ; 2 ; 1.261 ; 3.697.946 
2305100;Guaramiranga; 1.915 ; 5.637 ; 3 ; 1.261 ; 1.600.623 
2206902;Novo Oriente do Piauí; 2.255 ; 6.082 ; 2 ; 1.261 ; 1.145.804 
2302008;Barro; 6.946 ; 19.377 ; 2 ; 1.261 ; 1.462.483 
2500403;Alagoa Nova; 6.993 ; 20.972 ; 2 ; 1.261 ; 1.401.841 
2511608;Pilões; 2.084 ; 6.813 ; 3 ; 1.261 ; 1.531.264 
3143153;Monte Formoso; 1.454 ; 4.381 ; 2 ; 1.261 ; 1.887.868 
3117836;Cônego Marinho; 2.369 ; 7.223 ; 3 ; 1.261 ; 887.786 
2108702;Pio XII; 6.514 ; 21.862 ; 3 ; 1.260 ; 1.879.654 
2917003;Itiúba; 12.063 ; 33.855 ; 2 ; 1.259 ; 89.447.801 
1304237;Tonantins; 3.348 ; 19.023 ; 11 ; 1.259 ; 7.567.824 
2928000;Santaluz; 13.465 ; 37.780 ; 2 ; 1.259 ; 2.191.269 
2110203;Santa Rita; 11.295 ; 36.926 ; 3 ; 1.259 ; 1.653.893 
2502805;Brejo do Cruz; 4.646 ; 13.596 ; 2 ; 1.259 ; 2.110.135 
3136959;Juvenília; 1.836 ; 5.759 ; 3 ; 1.259 ; 1.532.283 
2708808;São Sebastião; 10.461 ; 31.600 ; 2 ; 1.259 ; 1.767.790 
1501006;Aveiro; 4.621 ; 18.055 ; 5 ; 1.258 ; 1.946.968 
2309003;Mucambo; 4.994 ; 13.663 ; 2 ; 1.258 ; 2.036.368 
2709004;Tanque d'Arca; 2.063 ; 5.788 ; 2 ; 1.258 ; 2.337.148 
2613206;São João; 7.923 ; 23.826 ; 2 ; 1.258 ; 2.507.357 
2700805;Belém; 1.676 ; 4.719 ; 2 ; 1.258 ; 2.110.983 
3146552;Pai Pedro; 1.978 ; 5.550 ; 2 ; 1.258 ; 989.541 
3147956;Patis; 1.672 ; 4.836 ; 2 ; 1.258 ; 2.053.453 
2500106;Água Branca; 3.267 ; 9.335 ; 2 ; 1.257 ; 1.891.176 
1504406;Marapanim; 8.370 ; 26.483 ; 3 ; 1.257 ; 3.120.299 
2804300;Muribeca; 2.775 ; 7.816 ; 2 ; 1.257 ; 1.819.885 
2509370;Mato Grosso; 826 ; 2.540 ; 2 ; 1.257 ; 1.005.436 
2805109;Pedrinhas; 2.682 ; 7.384 ; 2 ; 1.257 ; 2.145.856 
2910750;Fátima; 6.801 ; 17.894 ; 2 ; 1.257 ; 22.424.073 
1400456;Pacaraima; 3.939 ; 17.241 ; 7 ; 1.257 ; 544.988 
2510600;Ouro Velho; 1.120 ; 2.918 ; 2 ; 1.257 ; 1.111.629 
2703502;Jacuípe; 1.751 ; 5.322 ; 2 ; 1.256 ; 1.075.951 
2101103;Axixá; 3.338 ; 11.758 ; 3 ; 1.256 ; 1.578.130 
2905800;Camamu; 10.427 ; 30.430 ; 3 ; 1.256 ; 1.904.531 
2803401;Japoatã; 4.575 ; 13.397 ; 2 ; 1.256 ; 2.055.550 
2706604;Paulo Jacinto; 2.291 ; 6.576 ; 2 ; 1.255 ; 2.410.549 
3132008;Itacambira; 1.457 ; 4.252 ; 2 ; 1.255 ; 627.603 
2500908;Arara; 4.333 ; 12.207 ; 2 ; 1.255 ; 1.142.839 
1503309;Igarapé-Miri; 16.925 ; 64.706 ; 4 ; 1.254 ; 3.786.938 
2408607;Paraná; 1.295 ; 3.934 ; 2 ; 1.254 ; 1.119.220 
3162658;São João do Pacuí; 1.438 ; 3.971 ; 2 ; 1.254 ; 1.116.982 
2930303;Serra Dourada; 5.898 ; 17.056 ; 2 ; 1.254 ; 1.534.092 
2515203;São Sebastião do Umbuzeiro; 1.260 ; 3.275 ; 2 ; 1.254 ; 1.282.358 
2211100;União; 14.050 ; 46.097 ; 3 ; 1.254 ; 1.793.111 
2931053;Tanque Novo; 5.500 ; 17.148 ; 2 ; 1.254 ; 1.701.507 
2605806;Frei Miguelinho; 5.143 ; 13.624 ; 2 ; 1.253 ; 1.629.164 
2514404;São José de Espinharas; 1.344 ; 4.067 ; 2 ; 1.253 ; 1.836.612 
2709103;Taquarana; 6.492 ; 18.968 ; 2 ; 1.253 ; 1.875.619 
2201309;Barreiras do Piauí; 1.009 ; 3.257 ; 3 ; 1.252 ; 4.361.945 
2111409;São Luís Gonzaga do Maranhão; 5.547 ; 17.757 ; 2 ; 1.252 ; 22.320.137 
2607109;Ingazeira; 1.692 ; 4.762 ; 2 ; 1.252 ; 1.423.672 
2209351;Santana do Piauí; 1.400 ; 4.121 ; 2 ; 1.252 ; 894.577 
2907400;Catolândia; 1.123 ; 3.430 ; 3 ; 1.252 ; 978.438 
2922102;Mundo Novo; 6.437 ; 17.278 ; 2 ; 1.252 ; 5.392.654 
2306306;Itapajé; 15.627 ; 46.403 ; 2 ; 1.251 ; 14.419.865 
2101806;Benedito Leite; 1.756 ; 5.449 ; 3 ; 1.251 ; 1.525.639 
3117009;Comercinho; 2.539 ; 6.656 ; 2 ; 1.251 ; 1.119.005 
1300508;Barreirinha; 6.781 ; 30.365 ; 6 ; 1.251 ; 2.890.977 
2205524;Júlio Borges; 1.705 ; 5.376 ; 2 ; 1.251 ; 1.127.435 
2505501;Vista Serrana; 1.197 ; 3.641 ; 2 ; 1.251 ; 1.341.292 
2926400;Riacho de Santana; 10.099 ; 30.689 ; 2 ; 1.250 ; 2.254.711 
2925758;Presidente Tancredo Neves; 9.570 ; 27.716 ; 2 ; 1.250 ; 3.404.017 
3127073;Fruta de Leite; 1.613 ; 4.639 ; 2 ; 1.250 ; 1.278.697 
1505908;Porto de Moz; 9.063 ; 40.554 ; 7 ; 1.249 ; 2.930.380 
2929008;São Félix; 3.930 ; 11.021 ; 2 ; 1.249 ; 1.485.694 
2512754;Riachão do Bacamarte; 1.591 ; 4.676 ; 2 ; 1.249 ; 794.545 
2100808;Anapurus; 3.988 ; 13.732 ; 3 ; 1.248 ; 3.373.697 
2928505;Santa Terezinha; 4.013 ; 10.425 ; 2 ; 1.248 ; 1.874.620 
3162450;São João das Missões; 3.596 ; 13.008 ; 4 ; 1.248 ; 917.783 
2702009;Coité do Nóia; 3.609 ; 10.802 ; 2 ; 1.248 ; 2.523.489 
2702108;Colônia Leopoldina; 5.176 ; 15.802 ; 3 ; 1.248 ; 1.469.461 
2512002;Pocinhos; 5.759 ; 17.463 ; 2 ; 1.248 ; 1.637.596 
2313500;Trairi; 18.901 ; 58.353 ; 2 ; 1.247 ; 10.801.353 
2311207;Potengi; 3.132 ; 8.827 ; 2 ; 1.247 ; 1.775.265 
2608750;Lagoa Grande; 8.055 ; 24.040 ; 2 ; 1.247 ; 2.591.500 
2603504;Camocim de São Félix; 6.305 ; 17.389 ; 2 ; 1.247 ; 1.674.371 
2105401;Itapecuru Mirim; 18.806 ; 60.030 ; 3 ; 1.247 ; 2.235.466 
1504307;Maracanã; 7.716 ; 25.856 ; 3 ; 1.247 ; 1.812.489 
2807006;São Miguel do Aleixo; 1.281 ; 3.426 ; 2 ; 1.247 ; 2.187.917 
2929107;São Felipe; 7.340 ; 20.162 ; 2 ; 1.246 ; 1.904.877 
2301851;Banabuiú; 5.581 ; 17.155 ; 3 ; 1.246 ; 1.692.289 
2200905;Aroazes; 1.817 ; 5.369 ; 2 ; 1.245 ; 1.228.743 
2919959;Maetinga; 2.439 ; 6.972 ; 2 ; 1.245 ; 1.049.063 
2207751;Passagem Franca do Piauí; 1.218 ; 4.135 ; 3 ; 1.244 ; 1.465.958 
2204659;Ilha Grande; 2.778 ; 9.266 ; 3 ; 1.244 ; 1.448.676 
2302404;Boa Viagem; 18.055 ; 50.263 ; 2 ; 1.244 ; 18.475.319 
2918605;Jussiape; 2.533 ; 7.379 ; 2 ; 1.244 ; 1.189.129 
2802403;Gararu; 3.949 ; 11.054 ; 2 ; 1.244 ; 2.428.581 
2410306;Serra Caiada; 3.206 ; 10.099 ; 3 ; 1.244 ; 2.736.284 
2703007;Ibateguara; 4.585 ; 13.697 ; 2 ; 1.243 ; 2.686.045 
3139250;Mamonas; 2.352 ; 5.993 ; 1 ; 1.243 ; 1.021.939 
2925006;Planalto; 8.313 ; 23.325 ; 2 ; 1.243 ; 1.557.346 
